Id,mean_exam_points
10145,51.64525139664804
10146,61.51517939282429
10147,57.225563909774436
10148,48.9419795221843
10149,60.53234200743494
10150,78.95593108018555
10151,61.51517939282429
10152,78.95593108018555
10153,61.51517939282429
10154,61.51517939282429
10155,61.51517939282429
10156,57.225563909774436
10157,60.53234200743494
10158,60.53234200743494
10159,48.9419795221843
10160,48.9419795221843
10161,78.95593108018555
10162,48.9419795221843
10163,51.64525139664804
10164,61.51517939282429
10165,78.95593108018555
10166,78.95593108018555
10167,61.51517939282429
10168,78.95593108018555
10169,57.225563909774436
10170,51.64525139664804
10171,51.64525139664804
10172,60.53234200743494
10173,61.51517939282429
10174,60.53234200743494
10175,57.225563909774436
10176,61.51517939282429
10177,61.51517939282429
10178,60.53234200743494
10179,60.53234200743494
10180,78.95593108018555
10181,57.225563909774436
10182,61.51517939282429
10183,61.51517939282429
10184,78.95593108018555
10185,61.51517939282429
10186,60.53234200743494
10187,78.95593108018555
10188,54.31185270425777
10189,61.51517939282429
10190,78.95593108018555
10191,48.9419795221843
10192,78.95593108018555
10193,78.95593108018555
10194,78.95593108018555
10195,61.51517939282429
10196,54.31185270425777
10197,48.9419795221843
10198,48.9419795221843
10199,61.51517939282429
10200,51.64525139664804
10201,51.64525139664804
10202,48.9419795221843
10203,78.95593108018555
10204,61.51517939282429
10205,60.53234200743494
10206,48.9419795221843
10207,78.95593108018555
10208,78.95593108018555
10209,54.31185270425777
10210,78.95593108018555
10211,78.95593108018555
10212,78.95593108018555
10213,78.95593108018555
10214,60.53234200743494
10215,60.53234200743494
10216,78.95593108018555
10217,60.53234200743494
10218,61.51517939282429
10219,60.53234200743494
10220,48.9419795221843
10221,57.225563909774436
10222,61.51517939282429
10223,60.53234200743494
10224,78.95593108018555
10225,61.51517939282429
10226,54.31185270425777
10227,48.9419795221843
10228,57.225563909774436
10229,51.64525139664804
10230,78.95593108018555
10231,78.95593108018555
10232,60.53234200743494
10233,61.51517939282429
10234,78.95593108018555
10235,60.53234200743494
10236,54.31185270425777
10237,60.53234200743494
10238,48.9419795221843
10239,78.95593108018555
10240,61.51517939282429
10241,78.95593108018555
10242,57.225563909774436
10243,54.31185270425777
10244,60.53234200743494
10245,78.95593108018555
10246,48.9419795221843
10247,78.95593108018555
10248,48.9419795221843
10249,78.95593108018555
10250,78.95593108018555
10251,57.225563909774436
10252,61.51517939282429
10253,78.95593108018555
10254,54.31185270425777
10255,57.225563909774436
10256,60.53234200743494
10257,61.51517939282429
10258,54.31185270425777
10259,61.51517939282429
10260,48.9419795221843
10261,78.95593108018555
10262,48.9419795221843
10263,78.95593108018555
10264,60.53234200743494
10265,54.31185270425777
10266,57.225563909774436
10267,78.95593108018555
10268,78.95593108018555
10269,78.95593108018555
10270,78.95593108018555
10271,54.31185270425777
10272,54.31185270425777
10273,78.95593108018555
10274,48.9419795221843
10275,48.9419795221843
10276,48.9419795221843
10277,61.51517939282429
10278,61.51517939282429
10279,61.51517939282429
10280,61.51517939282429
10281,78.95593108018555
10282,57.225563909774436
10283,78.95593108018555
10284,61.51517939282429
10285,57.225563909774436
10286,61.51517939282429
10287,60.53234200743494
10288,48.9419795221843
10289,61.51517939282429
10290,78.95593108018555
10291,54.31185270425777
10292,57.225563909774436
10293,54.31185270425777
10294,78.95593108018555
10295,54.31185270425777
10296,48.9419795221843
10297,61.51517939282429
10298,61.51517939282429
10299,61.51517939282429
10300,48.9419795221843
10301,78.95593108018555
10302,78.95593108018555
10303,54.31185270425777
10304,78.95593108018555
10305,78.95593108018555
10306,48.9419795221843
10307,78.95593108018555
10308,60.53234200743494
10309,54.31185270425777
10310,48.9419795221843
10311,61.51517939282429
10312,60.53234200743494
10313,78.95593108018555
10314,48.9419795221843
10315,78.95593108018555
10316,54.31185270425777
10317,48.9419795221843
10318,61.51517939282429
10319,78.95593108018555
10320,61.51517939282429
10321,78.95593108018555
10322,61.51517939282429
10323,78.95593108018555
10324,60.53234200743494
10325,61.51517939282429
10326,54.31185270425777
10327,78.95593108018555
10328,48.9419795221843
10329,61.51517939282429
10330,78.95593108018555
10331,60.53234200743494
10332,57.225563909774436
10333,78.95593108018555
10334,78.95593108018555
10335,61.51517939282429
10336,48.9419795221843
10337,78.95593108018555
10338,60.53234200743494
10339,60.53234200743494
10340,78.95593108018555
10341,60.53234200743494
10342,78.95593108018555
10343,78.95593108018555
10344,57.225563909774436
10345,61.51517939282429
10346,78.95593108018555
10347,60.53234200743494
10348,48.9419795221843
10349,78.95593108018555
10350,48.9419795221843
10351,60.53234200743494
10352,78.95593108018555
10353,54.31185270425777
10354,61.51517939282429
10355,78.95593108018555
10356,78.95593108018555
10357,61.51517939282429
10358,61.51517939282429
10359,48.9419795221843
10360,61.51517939282429
10361,61.51517939282429
10362,48.9419795221843
10363,61.51517939282429
10364,60.53234200743494
10365,60.53234200743494
10366,61.51517939282429
10367,60.53234200743494
10368,48.9419795221843
10369,78.95593108018555
10370,78.95593108018555
10371,78.95593108018555
10372,57.225563909774436
10373,51.64525139664804
10374,61.51517939282429
10375,54.31185270425777
10376,78.95593108018555
10377,61.51517939282429
10378,78.95593108018555
10379,78.95593108018555
10380,78.95593108018555
10381,60.53234200743494
10382,54.31185270425777
10383,60.53234200743494
10384,57.225563909774436
10385,61.51517939282429
10386,54.31185270425777
10387,61.51517939282429
10388,78.95593108018555
10389,48.9419795221843
10390,61.51517939282429
10391,60.53234200743494
10392,48.9419795221843
10393,78.95593108018555
10394,78.95593108018555
10395,48.9419795221843
10396,78.95593108018555
10397,61.51517939282429
10398,78.95593108018555
10399,57.225563909774436
10400,61.51517939282429
10401,78.95593108018555
10402,61.51517939282429
10403,78.95593108018555
10404,78.95593108018555
10405,78.95593108018555
10406,78.95593108018555
10407,54.31185270425777
10408,60.53234200743494
10409,61.51517939282429
10410,61.51517939282429
10411,57.225563909774436
10412,48.9419795221843
10413,60.53234200743494
10414,57.225563909774436
10415,48.9419795221843
10416,78.95593108018555
10417,60.53234200743494
10418,48.9419795221843
10419,61.51517939282429
10420,57.225563909774436
10421,54.31185270425777
10422,54.31185270425777
10423,60.53234200743494
10424,78.95593108018555
10425,60.53234200743494
10426,78.95593108018555
10427,78.95593108018555
10428,78.95593108018555
10429,78.95593108018555
10430,57.225563909774436
10431,78.95593108018555
10432,78.95593108018555
10433,78.95593108018555
10434,78.95593108018555
10435,61.51517939282429
10436,78.95593108018555
10437,61.51517939282429
10438,57.225563909774436
10439,60.53234200743494
10440,78.95593108018555
10441,57.225563909774436
10442,57.225563909774436
10443,48.9419795221843
10444,60.53234200743494
10445,61.51517939282429
10446,57.225563909774436
10447,48.9419795221843
10448,60.53234200743494
10449,57.225563909774436
10450,78.95593108018555
10451,78.95593108018555
10452,78.95593108018555
10453,78.95593108018555
10454,78.95593108018555
10455,51.64525139664804
10456,78.95593108018555
10457,54.31185270425777
10458,54.31185270425777
10459,60.53234200743494
10460,57.225563909774436
10461,61.51517939282429
10462,48.9419795221843
10463,57.225563909774436
10464,61.51517939282429
10465,57.225563909774436
10466,60.53234200743494
10467,61.51517939282429
10468,57.225563909774436
10469,51.64525139664804
10470,78.95593108018555
10471,60.53234200743494
10472,60.53234200743494
10473,54.31185270425777
10474,54.31185270425777
10475,60.53234200743494
10476,61.51517939282429
10477,60.53234200743494
10478,78.95593108018555
10479,78.95593108018555
10480,78.95593108018555
10481,48.9419795221843
10482,60.53234200743494
10483,78.95593108018555
10484,48.9419795221843
10485,57.225563909774436
10486,78.95593108018555
10487,48.9419795221843
10488,60.53234200743494
10489,61.51517939282429
10490,54.31185270425777
10491,57.225563909774436
10492,54.31185270425777
10493,54.31185270425777
10494,60.53234200743494
10495,78.95593108018555
10496,60.53234200743494
10497,78.95593108018555
10498,60.53234200743494
10499,60.53234200743494
10500,60.53234200743494
10501,78.95593108018555
10502,78.95593108018555
10503,48.9419795221843
10504,57.225563909774436
10505,48.9419795221843
10506,78.95593108018555
10507,78.95593108018555
10508,78.95593108018555
10509,78.95593108018555
10510,60.53234200743494
10511,78.95593108018555
10512,57.225563909774436
10513,57.225563909774436
10514,60.53234200743494
10515,60.53234200743494
10516,78.95593108018555
10517,57.225563909774436
10518,61.51517939282429
10519,78.95593108018555
10520,48.9419795221843
10521,57.225563909774436
10522,61.51517939282429
10523,60.53234200743494
10524,78.95593108018555
10525,78.95593108018555
10526,54.31185270425777
10527,78.95593108018555
10528,48.9419795221843
10529,57.225563909774436
10530,60.53234200743494
10531,51.64525139664804
10532,61.51517939282429
10533,60.53234200743494
10534,78.95593108018555
10535,54.31185270425777
10536,61.51517939282429
10537,78.95593108018555
10538,48.9419795221843
10539,54.31185270425777
10540,61.51517939282429
10541,48.9419795221843
10542,54.31185270425777
10543,48.9419795221843
10544,60.53234200743494
10545,78.95593108018555
10546,48.9419795221843
10547,78.95593108018555
10548,78.95593108018555
10549,60.53234200743494
10550,78.95593108018555
10551,78.95593108018555
10552,60.53234200743494
10553,61.51517939282429
10554,51.64525139664804
10555,78.95593108018555
10556,60.53234200743494
10557,60.53234200743494
10558,48.9419795221843
10559,61.51517939282429
10560,61.51517939282429
10561,48.9419795221843
10562,57.225563909774436
10563,78.95593108018555
10564,78.95593108018555
10565,78.95593108018555
10566,60.53234200743494
10567,60.53234200743494
10568,57.225563909774436
10569,61.51517939282429
10570,57.225563909774436
10571,61.51517939282429
10572,78.95593108018555
10573,61.51517939282429
10574,61.51517939282429
10575,78.95593108018555
10576,60.53234200743494
10577,78.95593108018555
10578,78.95593108018555
10579,61.51517939282429
10580,48.9419795221843
10581,78.95593108018555
10582,78.95593108018555
10583,54.31185270425777
10584,48.9419795221843
10585,61.51517939282429
10586,54.31185270425777
10587,61.51517939282429
10588,78.95593108018555
10589,78.95593108018555
10590,60.53234200743494
10591,48.9419795221843
10592,60.53234200743494
10593,61.51517939282429
10594,60.53234200743494
10595,60.53234200743494
10596,61.51517939282429
10597,57.225563909774436
10598,60.53234200743494
10599,57.225563909774436
10600,60.53234200743494
10601,78.95593108018555
10602,61.51517939282429
10603,60.53234200743494
10604,78.95593108018555
10605,78.95593108018555
10606,78.95593108018555
10607,78.95593108018555
10608,57.225563909774436
10609,60.53234200743494
10610,48.9419795221843
10611,78.95593108018555
10612,48.9419795221843
10613,60.53234200743494
10614,78.95593108018555
10615,48.9419795221843
10616,61.51517939282429
10617,57.225563909774436
10618,61.51517939282429
10619,78.95593108018555
10620,60.53234200743494
10621,60.53234200743494
10622,54.31185270425777
10623,60.53234200743494
10624,78.95593108018555
10625,78.95593108018555
10626,78.95593108018555
10627,78.95593108018555
10628,78.95593108018555
10629,48.9419795221843
10630,54.31185270425777
10631,61.51517939282429
10632,78.95593108018555
10633,48.9419795221843
10634,78.95593108018555
10635,78.95593108018555
10636,57.225563909774436
10637,48.9419795221843
10638,61.51517939282429
10639,61.51517939282429
10640,48.9419795221843
10641,78.95593108018555
10642,60.53234200743494
10643,57.225563909774436
10644,54.31185270425777
10645,54.31185270425777
10646,57.225563909774436
10647,78.95593108018555
10648,61.51517939282429
10649,60.53234200743494
10650,60.53234200743494
10651,78.95593108018555
10652,57.225563909774436
10653,57.225563909774436
10654,54.31185270425777
10655,60.53234200743494
10656,60.53234200743494
10657,78.95593108018555
10658,48.9419795221843
10659,61.51517939282429
10660,61.51517939282429
10661,78.95593108018555
10662,78.95593108018555
10663,57.225563909774436
10664,60.53234200743494
10665,78.95593108018555
10666,48.9419795221843
10667,60.53234200743494
10668,78.95593108018555
10669,61.51517939282429
10670,78.95593108018555
10671,57.225563909774436
10672,61.51517939282429
10673,54.31185270425777
10674,78.95593108018555
10675,61.51517939282429
10676,78.95593108018555
10677,78.95593108018555
10678,61.51517939282429
10679,61.51517939282429
10680,61.51517939282429
10681,48.9419795221843
10682,78.95593108018555
10683,54.31185270425777
10684,48.9419795221843
10685,57.225563909774436
10686,57.225563909774436
10687,78.95593108018555
10688,54.31185270425777
10689,78.95593108018555
10690,57.225563909774436
10691,78.95593108018555
10692,78.95593108018555
10693,78.95593108018555
10694,78.95593108018555
10695,54.31185270425777
10696,57.225563909774436
10697,78.95593108018555
10698,78.95593108018555
10699,60.53234200743494
10700,78.95593108018555
10701,61.51517939282429
10702,57.225563909774436
10703,60.53234200743494
10704,61.51517939282429
10705,78.95593108018555
10706,48.9419795221843
10707,78.95593108018555
10708,48.9419795221843
10709,48.9419795221843
10710,61.51517939282429
10711,51.64525139664804
10712,54.31185270425777
10713,61.51517939282429
10714,61.51517939282429
10715,61.51517939282429
10716,78.95593108018555
10717,78.95593108018555
10718,61.51517939282429
10719,61.51517939282429
10720,78.95593108018555
10721,57.225563909774436
10722,61.51517939282429
10723,61.51517939282429
10724,78.95593108018555
10725,54.31185270425777
10726,60.53234200743494
10727,60.53234200743494
10728,61.51517939282429
10729,78.95593108018555
10730,78.95593108018555
10731,78.95593108018555
10732,60.53234200743494
10733,60.53234200743494
10734,60.53234200743494
10735,60.53234200743494
10736,54.31185270425777
10737,54.31185270425777
10738,51.64525139664804
10739,78.95593108018555
10740,61.51517939282429
10741,78.95593108018555
10742,61.51517939282429
10743,60.53234200743494
10744,61.51517939282429
10745,78.95593108018555
10746,60.53234200743494
10747,78.95593108018555
10748,48.9419795221843
10749,48.9419795221843
10750,57.225563909774436
10751,60.53234200743494
10752,60.53234200743494
10753,61.51517939282429
10754,78.95593108018555
10755,61.51517939282429
10756,61.51517939282429
10757,57.225563909774436
10758,48.9419795221843
10759,60.53234200743494
10760,78.95593108018555
10761,51.64525139664804
10762,60.53234200743494
10763,57.225563909774436
10764,60.53234200743494
10765,61.51517939282429
10766,78.95593108018555
10767,57.225563909774436
10768,61.51517939282429
10769,78.95593108018555
10770,54.31185270425777
10771,78.95593108018555
10772,57.225563909774436
10773,57.225563909774436
10774,57.225563909774436
10775,57.225563909774436
10776,54.31185270425777
10777,48.9419795221843
10778,51.64525139664804
10779,61.51517939282429
10780,60.53234200743494
10781,61.51517939282429
10782,57.225563909774436
10783,78.95593108018555
10784,61.51517939282429
10785,57.225563909774436
10786,78.95593108018555
10787,61.51517939282429
10788,78.95593108018555
10789,78.95593108018555
10790,60.53234200743494
10791,54.31185270425777
10792,57.225563909774436
10793,78.95593108018555
10794,54.31185270425777
10795,78.95593108018555
10796,54.31185270425777
10797,54.31185270425777
10798,60.53234200743494
10799,78.95593108018555
10800,78.95593108018555
10801,48.9419795221843
10802,48.9419795221843
10803,78.95593108018555
10804,61.51517939282429
10805,78.95593108018555
10806,78.95593108018555
10807,78.95593108018555
10808,54.31185270425777
10809,48.9419795221843
10810,61.51517939282429
10811,60.53234200743494
10812,60.53234200743494
10813,51.64525139664804
10814,60.53234200743494
10815,61.51517939282429
10816,78.95593108018555
10817,51.64525139664804
10818,78.95593108018555
10819,57.225563909774436
10820,61.51517939282429
10821,48.9419795221843
10822,48.9419795221843
10823,78.95593108018555
10824,54.31185270425777
10825,78.95593108018555
10826,78.95593108018555
10827,78.95593108018555
10828,61.51517939282429
10829,61.51517939282429
10830,48.9419795221843
10831,48.9419795221843
10832,48.9419795221843
10833,60.53234200743494
10834,54.31185270425777
10835,78.95593108018555
10836,54.31185270425777
10837,48.9419795221843
10838,57.225563909774436
10839,48.9419795221843
10840,57.225563909774436
10841,60.53234200743494
10842,57.225563909774436
10843,57.225563909774436
10844,61.51517939282429
10845,60.53234200743494
10846,51.64525139664804
10847,57.225563909774436
10848,60.53234200743494
10849,57.225563909774436
10850,54.31185270425777
10851,51.64525139664804
10852,48.9419795221843
10853,60.53234200743494
10854,78.95593108018555
10855,61.51517939282429
10856,78.95593108018555
10857,60.53234200743494
10858,61.51517939282429
10859,61.51517939282429
10860,57.225563909774436
10861,48.9419795221843
10862,60.53234200743494
10863,48.9419795221843
10864,51.64525139664804
10865,57.225563909774436
10866,61.51517939282429
10867,61.51517939282429
10868,57.225563909774436
10869,61.51517939282429
10870,78.95593108018555
10871,51.64525139664804
10872,78.95593108018555
10873,78.95593108018555
10874,61.51517939282429
10875,61.51517939282429
10876,48.9419795221843
10877,57.225563909774436
10878,57.225563909774436
10879,78.95593108018555
10880,54.31185270425777
10881,78.95593108018555
10882,51.64525139664804
10883,48.9419795221843
10884,57.225563909774436
10885,78.95593108018555
10886,54.31185270425777
10887,54.31185270425777
10888,78.95593108018555
10889,61.51517939282429
10890,48.9419795221843
10891,57.225563909774436
10892,54.31185270425777
10893,78.95593108018555
10894,60.53234200743494
10895,78.95593108018555
10896,78.95593108018555
10897,54.31185270425777
10898,61.51517939282429
10899,61.51517939282429
10900,60.53234200743494
10901,54.31185270425777
10902,61.51517939282429
10903,48.9419795221843
10904,78.95593108018555
10905,54.31185270425777
10906,78.95593108018555
10907,61.51517939282429
10908,61.51517939282429
10909,60.53234200743494
10910,78.95593108018555
10911,60.53234200743494
10912,78.95593108018555
10913,61.51517939282429
10914,48.9419795221843
10915,78.95593108018555
10916,61.51517939282429
10917,60.53234200743494
10918,78.95593108018555
10919,78.95593108018555
10920,78.95593108018555
10921,61.51517939282429
10922,60.53234200743494
10923,48.9419795221843
10924,78.95593108018555
10925,61.51517939282429
10926,51.64525139664804
10927,57.225563909774436
10928,61.51517939282429
10929,61.51517939282429
10930,78.95593108018555
10931,54.31185270425777
10932,48.9419795221843
10933,78.95593108018555
10934,57.225563909774436
10935,60.53234200743494
10936,78.95593108018555
10937,60.53234200743494
10938,61.51517939282429
10939,48.9419795221843
10940,60.53234200743494
10941,61.51517939282429
10942,78.95593108018555
10943,61.51517939282429
10944,60.53234200743494
10945,48.9419795221843
10946,48.9419795221843
10947,57.225563909774436
10948,48.9419795221843
10949,57.225563909774436
10950,57.225563909774436
10951,78.95593108018555
10952,48.9419795221843
10953,78.95593108018555
10954,57.225563909774436
10955,57.225563909774436
10956,51.64525139664804
10957,54.31185270425777
10958,61.51517939282429
10959,60.53234200743494
10960,54.31185270425777
10961,57.225563909774436
10962,78.95593108018555
10963,54.31185270425777
10964,48.9419795221843
10965,61.51517939282429
10966,61.51517939282429
10967,61.51517939282429
10968,57.225563909774436
10969,48.9419795221843
10970,57.225563909774436
10971,60.53234200743494
10972,78.95593108018555
10973,61.51517939282429
10974,78.95593108018555
10975,60.53234200743494
10976,61.51517939282429
10977,48.9419795221843
10978,61.51517939282429
10979,60.53234200743494
10980,78.95593108018555
10981,54.31185270425777
10982,78.95593108018555
10983,78.95593108018555
10984,57.225563909774436
10985,61.51517939282429
10986,61.51517939282429
10987,57.225563909774436
10988,61.51517939282429
10989,60.53234200743494
10990,57.225563909774436
10991,57.225563909774436
10992,48.9419795221843
10993,78.95593108018555
10994,57.225563909774436
10995,61.51517939282429
10996,60.53234200743494
10997,61.51517939282429
10998,61.51517939282429
10999,78.95593108018555
11000,48.9419795221843
11001,54.31185270425777
11002,78.95593108018555
11003,51.64525139664804
11004,61.51517939282429
11005,60.53234200743494
11006,60.53234200743494
11007,61.51517939282429
11008,60.53234200743494
11009,61.51517939282429
11010,61.51517939282429
11011,78.95593108018555
11012,48.9419795221843
11013,78.95593108018555
11014,60.53234200743494
11015,78.95593108018555
11016,60.53234200743494
11017,61.51517939282429
11018,78.95593108018555
11019,54.31185270425777
11020,61.51517939282429
11021,78.95593108018555
11022,78.95593108018555
11023,57.225563909774436
11024,48.9419795221843
11025,57.225563909774436
11026,60.53234200743494
11027,60.53234200743494
11028,78.95593108018555
11029,51.64525139664804
11030,57.225563909774436
11031,78.95593108018555
11032,78.95593108018555
11033,60.53234200743494
11034,57.225563909774436
11035,78.95593108018555
11036,78.95593108018555
11037,78.95593108018555
11038,57.225563909774436
11039,54.31185270425777
11040,61.51517939282429
11041,61.51517939282429
11042,54.31185270425777
11043,78.95593108018555
11044,78.95593108018555
11045,78.95593108018555
11046,78.95593108018555
11047,78.95593108018555
11048,60.53234200743494
11049,48.9419795221843
11050,57.225563909774436
11051,61.51517939282429
11052,78.95593108018555
11053,61.51517939282429
11054,78.95593108018555
11055,78.95593108018555
11056,61.51517939282429
11057,78.95593108018555
11058,78.95593108018555
11059,57.225563909774436
11060,78.95593108018555
11061,57.225563909774436
11062,48.9419795221843
11063,78.95593108018555
11064,78.95593108018555
11065,60.53234200743494
11066,78.95593108018555
11067,61.51517939282429
11068,60.53234200743494
11069,61.51517939282429
11070,78.95593108018555
11071,78.95593108018555
11072,61.51517939282429
11073,61.51517939282429
11074,78.95593108018555
11075,78.95593108018555
11076,61.51517939282429
11077,78.95593108018555
11078,48.9419795221843
11079,78.95593108018555
11080,78.95593108018555
11081,48.9419795221843
11082,78.95593108018555
11083,54.31185270425777
11084,78.95593108018555
11085,61.51517939282429
11086,78.95593108018555
11087,78.95593108018555
11088,61.51517939282429
11089,54.31185270425777
11090,61.51517939282429
11091,48.9419795221843
11092,60.53234200743494
11093,61.51517939282429
11094,54.31185270425777
11095,60.53234200743494
11096,51.64525139664804
11097,48.9419795221843
11098,61.51517939282429
11099,51.64525139664804
11100,51.64525139664804
11101,78.95593108018555
11102,78.95593108018555
11103,78.95593108018555
11104,78.95593108018555
11105,48.9419795221843
11106,48.9419795221843
11107,78.95593108018555
11108,61.51517939282429
11109,60.53234200743494
11110,60.53234200743494
11111,78.95593108018555
11112,57.225563909774436
11113,60.53234200743494
11114,78.95593108018555
11115,61.51517939282429
11116,78.95593108018555
11117,78.95593108018555
11118,78.95593108018555
11119,61.51517939282429
11120,61.51517939282429
11121,78.95593108018555
11122,61.51517939282429
11123,78.95593108018555
11124,78.95593108018555
11125,48.9419795221843
11126,57.225563909774436
11127,48.9419795221843
11128,61.51517939282429
11129,61.51517939282429
11130,78.95593108018555
11131,57.225563909774436
11132,57.225563909774436
11133,78.95593108018555
11134,61.51517939282429
11135,78.95593108018555
11136,60.53234200743494
11137,78.95593108018555
11138,78.95593108018555
11139,61.51517939282429
11140,61.51517939282429
11141,78.95593108018555
11142,51.64525139664804
11143,78.95593108018555
11144,60.53234200743494
11145,48.9419795221843
11146,61.51517939282429
11147,61.51517939282429
11148,61.51517939282429
11149,57.225563909774436
11150,57.225563909774436
11151,61.51517939282429
11152,48.9419795221843
11153,48.9419795221843
11154,78.95593108018555
11155,60.53234200743494
11156,78.95593108018555
11157,48.9419795221843
11158,78.95593108018555
11159,57.225563909774436
11160,61.51517939282429
11161,57.225563909774436
11162,78.95593108018555
11163,51.64525139664804
11164,51.64525139664804
11165,61.51517939282429
11166,48.9419795221843
11167,78.95593108018555
11168,61.51517939282429
11169,78.95593108018555
11170,57.225563909774436
11171,60.53234200743494
11172,78.95593108018555
11173,61.51517939282429
11174,54.31185270425777
11175,78.95593108018555
11176,57.225563909774436
11177,78.95593108018555
11178,61.51517939282429
11179,48.9419795221843
11180,78.95593108018555
11181,48.9419795221843
11182,54.31185270425777
11183,78.95593108018555
11184,48.9419795221843
11185,54.31185270425777
11186,61.51517939282429
11187,78.95593108018555
11188,54.31185270425777
11189,61.51517939282429
11190,78.95593108018555
11191,61.51517939282429
11192,78.95593108018555
11193,61.51517939282429
11194,78.95593108018555
11195,57.225563909774436
11196,78.95593108018555
11197,57.225563909774436
11198,61.51517939282429
11199,61.51517939282429
11200,60.53234200743494
11201,78.95593108018555
11202,78.95593108018555
11203,60.53234200743494
11204,60.53234200743494
11205,60.53234200743494
11206,61.51517939282429
11207,61.51517939282429
11208,78.95593108018555
11209,60.53234200743494
11210,61.51517939282429
11211,61.51517939282429
11212,60.53234200743494
11213,78.95593108018555
11214,54.31185270425777
11215,57.225563909774436
11216,78.95593108018555
11217,60.53234200743494
11218,78.95593108018555
11219,78.95593108018555
11220,61.51517939282429
11221,54.31185270425777
11222,78.95593108018555
11223,51.64525139664804
11224,60.53234200743494
11225,78.95593108018555
11226,48.9419795221843
11227,57.225563909774436
11228,61.51517939282429
11229,60.53234200743494
11230,61.51517939282429
11231,78.95593108018555
11232,61.51517939282429
11233,60.53234200743494
11234,54.31185270425777
11235,78.95593108018555
11236,51.64525139664804
11237,48.9419795221843
11238,60.53234200743494
11239,57.225563909774436
11240,48.9419795221843
11241,61.51517939282429
11242,78.95593108018555
11243,78.95593108018555
11244,48.9419795221843
11245,57.225563909774436
11246,61.51517939282429
11247,78.95593108018555
11248,48.9419795221843
11249,78.95593108018555
11250,54.31185270425777
11251,78.95593108018555
11252,61.51517939282429
11253,60.53234200743494
11254,78.95593108018555
11255,60.53234200743494
11256,48.9419795221843
11257,78.95593108018555
11258,48.9419795221843
11259,48.9419795221843
11260,54.31185270425777
11261,61.51517939282429
11262,61.51517939282429
11263,60.53234200743494
11264,78.95593108018555
11265,57.225563909774436
11266,57.225563909774436
11267,48.9419795221843
11268,54.31185270425777
11269,78.95593108018555
